fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop
35053,NM,16735,-150,5.3,33989,36,3.6,23.6,21.2,244.8
35055,NM,32835,-27,6.5,38405,28.6,-3.8,17.6,28,244.8
35057,NM,15591,-2,7.6,39123,35.4,1.9,22.4,15.6,244.8
35059,NM,4118,-70,3.3,40426,27.2,1.3,23.3,12.7,244.8
35061,NM,76456,462,5.5,46365,24.2,3.9,24.9,17.1,244.8
36001,NY,307117,-600,3.7,64536,15.3,-3.2,20.4,41.3,375.1
36003,NY,46430,-258,5.6,46262,22.8,-3.4,18.9,20.2,375.1
36005,NY,1432132,-7593,5.7,38566,37.6,1.8,24.3,19.8,375.1
36007,NY,191659,-1300,4.9,50928,23.9,-3.1,19.2,28.3,375.1
36009,NY,76840,-405,5.3,48017,24.4,-3.7,18.7,19.1,375.1
36011,NY,77145,-318,4.5,52945,17.6,-3.2,19.4,22.3,375.1
36013,NY,127939,-670,5,45689,27,-3.1,19.9,21.7,375.1
36015,NY,84254,-620,4.7,52565,20,-2.7,19.8,23.9,375.1
36017,NY,47536,-254,4.7,50312,22.3,-3.7,18.6,18.3,375.1
36019,NY,80695,128,4.4,55517,16.9,-7.9,18.8,22.9,375.1
36021,NY,59916,-492,3.3,64916,16.4,-2.6,20.8,31.3,375.1
36023,NY,47823,-13,5.1,51751,18.4,-3.9,18.3,26.9,375.1
36025,NY,44527,-493,4.8,47382,26.2,-3.9,18.2,21.9,375.1
36027,NY,293718,268,3.7,79604,11,-1.5,21.7,35.2,375.1
36029,NY,919719,925,4.4,56375,19.2,-3.4,20.2,33.7,375.1
36031,NY,37300,-211,4.9,54376,16.1,-7.7,17.3,27.6,375.1
36033,NY,50293,-151,5.2,48722,22.1,-7.8,17.5,19.4,375.1
36035,NY,53591,-186,5.1,51388,19.8,-5.4,18.9,17.8,375.1
36037,NY,57511,-305,4.2,58925,14.1,-3.8,19.9,21.5,375.1
36039,NY,47491,17,4.5,54514,17.9,-3.6,19.2,22.1,375.1
36041,NY,4434,-47,6.8,59020,15.5,-7.9,16.4,19.3,375.1
36043,NY,61833,-376,4.9,53168,20.1,-6.8,17.5,21,375.1
36045,NY,111755,-1308,5.6,52798,16,-5.5,19.4,22.3,375.1
36047,NY,2582830,-13555,4.2,60862,26,2.1,24.4,36.5,375.1
36049,NY,26447,-129,5.5,52660,18,-6.9,17.6,16.3,375.1
36051,NY,63227,-234,4.3,61027,14.1,-2.8,19.9,25.4,375.1
36053,NY,70795,-36,4.8,59114,14.3,-4.2,18.7,27,375.1
36055,NY,742474,38,4.3,60240,18.9,-3.2,20.6,37.7,375.1
36057,NY,49455,239,5.1,43799,24.7,-4,20.1,17.5,375.1
36059,NY,1358343,679,3.5,115301,7.6,1.7,23.7,45.2,375.1
36061,NY,1628701,-1079,3.7,84610,19.7,2,24.4,60.8,375.1
36063,NY,210433,-433,5.2,55013,18.5,-3.5,20.7,23.8,375.1
36065,NY,229577,-550,4.4,54096,20.1,-5.1,18.9,24.7,375.1
36067,NY,461809,18,4,59786,20.2,-3.5,19.7,35.5,375.1
36069,NY,109864,255,3.9,62930,11.1,-3.1,19.8,34.5,375.1
36071,NY,381951,2148,3.9,75048,17.5,-1.4,21.8,29.8,375.1
36073,NY,40612,-147,4.9,52658,17.6,-3.7,20.6,15.9,375.1
36075,NY,117898,-528,5.5,53745,23,-4.3,19.4,18.6,375.1
36077,NY,59749,-154,4.3,54321,15.9,-4.3,18.2,30.9,375.1
36079,NY,98892,-74,3.7,100887,6.6,-0.9,21.9,39.9,375.1
36081,NY,2278906,-17959,3.6,68432,15.2,1.9,24.2,31.5,375.1
36083,NY,159442,181,3.9,71084,15.5,-3.4,20.2,30.1,375.1
36085,NY,476179,663,4.1,79719,15.2,2.1,24.3,33,375.1
36087,NY,325695,856,3.7,88960,23.2,0,22.9,40.6,375.1
36089,NY,108047,-515,5.6,49356,20,-7.2,18.6,23.6,375.1
36091,NY,230163,1061,3.5,83210,7.4,-4.6,19.9,41.4,375.1
36093,NY,155350,536,4,63297,17.3,-3.7,20.4,31.4,375.1
36095,NY,31097,-139,4.8,57757,16.1,-4.2,18.8,22.3,375.1
36097,NY,17912,-13,5.1,50190,21.1,-3.1,19.4,22.3,375.1
36099,NY,34300,-27,3.9,54184,19.9,-2.7,19.9,20.9,375.1
36101,NY,95796,-453,4.9,54862,18.7,-3.1,19.1,23.1,375.1
36103,NY,1481093,-2478,3.9,100075,9.4,1,22.7,35.6,375.1
36105,NY,75498,419,4.1,51985,24.4,-2.8,19.2,23.2,375.1
36107,NY,48560,-90,4.4,60309,15.2,-2.9,19.3,25.5,375.1
36109,NY,102793,115,3.6,57383,13.7,-3.2,19,52.7,375.1
36111,NY,178599,-124,3.9,63073,16.2,-2.5,20,32.2,375.1
36113,NY,64265,-163,4.6,56694,15.5,-6.3,18.2,30,375.1
36115,NY,61197,-292,4.1,55913,16,-4.7,19.7,20.4,375.1
36117,NY,90064,-308,4.2,61118,14.6,-3.5,19.8,22.3,375.1
36119,NY,967612,-1667,3.9,94521,10.3,0.4,22.8,48.2,375.1
36121,NY,40085,-198,4.6,57709,12.2,-4.1,19,16.5,375.1
36123,NY,24841,-111,3.8,51089,21.1,-2.9,19.6,24.4,375.1
37001,NC,166436,2907,3.7,50480,19.8,7.7,24.9,24,255
37003,NC,37353,207,3.2,49138,19.6,7.6,24.1,14.7,255
37005,NC,11161,138,4.5,39735,29.8,4.8,20.4,16.7,255
37007,NC,24877,-1,4.5,38023,31.5,10.2,26.6,9.6,255
37009,NC,27109,306,3.6,41864,26.2,4.4,19.7,19,255
37011,NC,17505,0,3.6,41701,25.4,5.1,19.2,20.6,255
37013,NC,47079,28,4.6,46411,27.5,10.7,26.3,19.4,255
37015,NC,19026,-248,4.9,35433,32,9.3,25.9,13.4,255
37017,NC,33190,-278,5.3,36976,44.2,10.8,26.4,15.1,255
37019,NC,136744,6009,5.2,60163,20.1,12.1,26.9,28.6,255
37021,NC,259103,1918,3,53960,16.8,7.1,21.5,39.2,255
37023,NC,90382,255,3.6,44946,20.6,7.9,23.8,16.6,255
37025,NC,211342,4618,3.6,69297,12.9,9.1,25.4,31.2,255
37027,NC,82029,109,3.8,43328,22.4,7.8,23.6,15.3,255
37029,NC,10710,149,3.7,65955,9.9,8.9,26.1,17.9,255
37031,NC,69524,605,4.3,55052,15.9,12,26.6,28.4,255
37033,NC,22698,66,4.4,45517,28.1,7.2,24.8,15.5,255
37035,NC,158652,841,3.5,53738,20,8.3,24.8,21.9,255
37037,NC,73139,1891,3.3,73703,14.2,8.4,25.5,41.3,255
37039,NC,28383,403,4.4,41262,27.9,7.7,22.8,19.2,255
37041,NC,14029,-11,4.4,42618,30.2,9.5,26.1,19.8,255
37043,NC,11139,138,4.3,42878,24.2,7.6,22,22.8,255
37045,NC,97645,417,4,42728,28.4,8.7,25.1,17.4,255
37047,NC,55655,-332,5,36862,36.2,11.6,26.5,13.1,255
37049,NC,102912,158,4.2,50748,21.8,11.3,26.2,25.7,255
37051,NC,332330,1091,5.1,46779,23.7,9.9,26.6,25,255
37053,NC,27072,749,3.6,64426,13.8,8.9,26.2,23.1,255
37055,NC,36501,386,5.1,64768,13.6,9.6,26.1,33,255
37057,NC,166614,1301,3.7,47758,23.2,8.3,24.8,18.5,255
37059,NC,42733,364,3.4,60801,15.5,7.9,24.7,22.9,255
37061,NC,58856,-6,4.3,42725,30.7,10.8,26,11.1,255
37063,NC,316739,4851,3.5,59329,19.3,7.7,25.2,47.5,255
37065,NC,52005,-752,6.8,38818,37,9.1,25.6,12.7,255
37067,NC,379099,3375,3.8,50112,25.1,7.6,24.6,33.8,255
37069,NC,67560,1527,4,57710,20,8.2,25.4,21.3,255
37071,NC,222846,3027,3.9,52798,19.2,9.4,25.7,20.6,255
37073,NC,11573,58,4,51746,21.1,8.7,25.8,14.4,255
37075,NC,8484,-50,5.9,39502,26.3,6.8,21.4,13.5,255
37077,NC,60115,741,3.4,58956,19.1,7.3,25.2,22.3,255
37079,NC,21012,32,3.9,43591,34.3,10.1,25.9,10.5,255
37081,NC,533670,4174,4.1,52166,23.1,7.7,24.7,35.3,255
37083,NC,50574,-708,6.1,36760,33.6,8.2,25.6,14.4,255
37085,NC,134214,1985,4.6,51225,19.7,9.5,26.2,20.7,255
37087,NC,61971,935,3.4,47183,21.8,5.8,19.7,25,255
37089,NC,116748,1291,3.2,54012,15.5,7.4,22.1,31.8,255
37091,NC,23659,-267,5,38216,31.7,8.4,25.7,14.6,255
37093,NC,54764,623,5,47892,25.6,10,26.5,18.4,255
37095,NC,5230,-37,8.3,40653,31.9,10.8,26.4,9.4,255
37097,NC,178435,2807,3.6,60044,13.6,8.1,24.7,27.5,255
37099,NC,43327,135,4.1,44502,21.4,6.6,20.6,30.5,255
37101,NC,202675,6252,3.6,60296,16.7,9.4,26,21.8,255
37103,NC,9637,35,4.2,43302,28.9,11.4,26.2,13.1,255
37105,NC,61452,885,4.3,48984,22.5,9.1,25.9,20.9,255
37107,NC,55976,-665,4,40433,37.7,10.7,26,14.5,255
37109,NC,83770,1405,3.4,62963,14.6,8.9,25.2,21.4,255
37111,NC,45507,343,3.4,43972,21.4,8.3,22.9,16.9,255
37113,NC,35285,661,3.9,46426,26.1,7.3,21.4,24.2,255
37115,NC,21763,186,3.6,44693,23,7.1,22.1,27.6,255
37117,NC,22671,-105,5,43569,30.6,9.8,25.9,16.8,255
37119,NC,1093901,16590,3.7,64509,17.5,9.5,25.9,44.8,255
37121,NC,15000,21,4.5,43967,23.9,5.6,20,18.8,255
37123,NC,27271,-76,4,47757,26.1,9.9,25.8,14.7,255
37125,NC,98682,1450,3.8,59471,14.9,9.7,26,36.9,255
37127,NC,94016,4,5.1,50122,22.8,8.6,25.5,20.9,255
37129,NC,232274,3617,3.7,53419,19.3,12.4,27.3,39.3,255
37131,NC,19676,-237,5.1,37233,34.3,7.9,25.7,12.8,255
37133,NC,197683,2845,4.7,50531,20.8,12.1,26.6,21.4,255
37135,NC,146027,2067,3.3,71920,10.8,7.4,24.8,57.6,255
37137,NC,12670,16,4.1,46447,29.3,11.4,26.4,19.4,255
37139,NC,39639,163,4.8,46355,28.2,9.1,26.2,20.5,255
37141,NC,62162,1394,4.1,54900,21.9,12,26.9,26.4,255
37143,NC,13422,-38,4.8,48337,27.6,9.3,26.1,20.4,255
37145,NC,39507,112,4.1,50149,23.4,7.1,24.9,15.3,255
37147,NC,179914,1297,4.2,43303,26.5,10.2,26,31.8,255
37149,NC,20611,93,3.7,50467,20.4,8.8,24.4,31.7,255
37151,NC,143351,202,3.7,48372,20.6,8.6,25.2,15.8,255
37153,NC,44887,62,5.5,38514,31.1,10.4,26.4,13.9,255
37155,NC,131831,-759,5.9,35407,35.6,10.8,26.7,13.2,255
37157,NC,90690,-151,4.5,41869,26,7.2,24.7,15,255
37159,NC,141262,725,3.9,46864,25.2,8.6,24.8,18.7,255
37161,NC,66826,258,5.1,42831,28.3,8.8,24.6,17.3,255
37163,NC,63626,193,4,42807,33,10.1,26,12.8,255
37165,NC,34810,-362,7.4,36730,41.8,10.6,26.8,15.5,255
37167,NC,62075,624,3.6,51491,19.2,9.8,25.8,15.8,255
37169,NC,45467,-230,3.6,50826,18.2,7.1,24.3,13.3,255
37171,NC,71948,-170,3.5,46342,23.6,6.7,23.6,16.8,255
37173,NC,14245,-21,4.3,43121,22.9,6.3,20.3,16,255
37175,NC,34215,390,3.8,51398,22.6,7.3,21.4,31.5,255
37177,NC,4131,-52,6.3,36765,35.1,9.9,26.3,9.7,255
37179,NC,235908,4484,3.4,80428,9.4,9.8,26.2,34.8,255
37181,NC,44582,270,5.7,40263,35.8,7.4,25.3,12.9,255
37183,NC,1092305,20419,3.4,80169,10.4,8.6,25.6,51.8,255
37185,NC,19807,-62,5.9,38430,30.1,7.6,25.5,15.5,255
37187,NC,11859,-160,5.9,36042,38.7,10,26.1,11.3,255
37189,NC,55945,857,3.5,48489,15.3,5.1,19.8,41.6,255
37191,NC,123248,-9,4.3,41572,31.5,9.9,25.9,19.5,255
37193,NC,68557,93,3.7,44080,31.6,7.3,23.5,15.5,255
37195,NC,81455,-112,6.1,44015,31.1,9.3,25.8,19.6,255
37197,NC,37543,-100,3.4,49070,20.5,7.3,24.3,11.3,255
37199,NC,17903,191,3.6,44756,26.3,5.8,19.8,20,255
38001,ND,2294,-36,2.1,53162,12.8,-17.9,18.9,28.6,237.6
38003,ND,10542,-134,2.7,54984,12.7,-18.7,18.1,27.2,237.6
38005,ND,6962,27,3.9,42407,40.4,-20.2,18.3,15.6,237.6
38007,ND,919,-1,2.8,76235,11.5,-18.3,19.5,26.3,237.6
38009,ND,6411,-125,3.3,59161,15.2,-21.4,18.5,23.7,237.6
38011,ND,3076,-80,1.9,62270,9.9,-17.5,19.4,24.3,237.6
38013,ND,2100,-34,2.4,63261,10.3,-21.4,17.7,22.3,237.6
38015,ND,95273,115,2.6,72277,7.2,-18.9,18.6,35.1,237.6
38017,ND,181516,3579,2.3,63885,9.1,-18.1,18.8,39.4,237.6
38019,ND,3829,34,2.6,60314,13.5,-20.4,17.9,21.2,237.6
38021,ND,4903,62,1.8,53286,10.9,-18.2,18.8,26.7,237.6
38023,ND,2283,-8,1.3,58715,13.6,-21.6,18.1,18.4,237.6
38025,ND,4332,55,1.6,66383,12.7,-19.1,19.2,21,237.6
38027,ND,2313,-15,4.9,51327,14.2,-19.5,17.9,24.3,237.6
38029,ND,3295,-17,4.8,47976,16.8,-18.6,18.7,16.5,237.6
38031,ND,3216,-42,2.6,58096,10.4,-19.3,17.8,24.1,237.6
38033,ND,1769,-16,2,58075,16.3,-18.4,19.6,28.1,237.6
38035,ND,70770,198,2.3,54311,10.6,-18.8,18.8,34.5,237.6
38037,ND,2374,-2,2.6,41295,20.9,-18.3,18.9,17.4,237.6
38039,ND,2232,-30,2.3,54250,12.5,-19.3,17.7,25.9,237.6
38041,ND,2514,29,2,51455,15.4,-18.2,18.8,14.4,237.6
38043,ND,2450,-30,4.4,45401,16.5,-19.6,18.1,17.9,237.6
38045,ND,4062,-34,1.9,54514,13.5,-18.6,18.5,24,237.6
38047,ND,1903,-26,2.6,50141,17.9,-19,18.1,16.4,237.6
38049,ND,5816,-82,3.9,54795,12.4,-20.2,19,19.8,237.6
38051,ND,2585,-30,2.7,47288,16.8,-19.1,18.2,16.8,237.6
38053,ND,13632,905,1.7,76224,10.4,-19.3,19.3,26.1,237.6
38055,ND,9541,-109,3.3,64524,11,-19.4,19,20.5,237.6
38057,ND,8267,-199,4.2,82303,6.8,-19,19.2,21.6,237.6
38059,ND,31095,189,3.3,68043,9.7,-18.4,19,26.3,237.6
38061,ND,10218,-55,1.6,67162,13.4,-20.3,18.2,20.6,237.6
38063,ND,2869,-40,3.4,50093,11.2,-19.6,17.9,22.7,237.6
38065,ND,1952,15,4.1,68243,12.9,-18.9,18.9,18.7,237.6
38067,ND,6947,-31,3.9,58766,11.2,-19.3,19,20.4,237.6
38069,ND,4081,-32,3.2,47360,14.8,-20.6,18.6,19.2,237.6
38071,ND,11481,-44,2.9,54814,16,-20.1,18.1,26.1,237.6
38073,ND,5237,-63,1.9,61634,9,-18.1,18.8,19.7,237.6
38075,ND,2374,-85,2.4,60205,7.8,-20.8,18.5,17.8,237.6
38077,ND,16239,-38,2.6,61174,11.1,-17.3,19.2,21.6,237.6
38079,ND,14301,-283,9.4,42021,27.7,-20.9,18.1,20,237.6
38081,ND,3870,-1,1.9,64756,10.9,-18.1,19,17.5,237.6
38083,ND,1349,-7,4.7,39439,23.4,-18.9,18.5,10.9,237.6
38085,ND,4358,-59,4.1,37002,37.6,-18.1,19.1,16.2,237.6
38087,ND,763,-5,2.3,49843,17.3,-17.8,19.3,26.5,237.6
38089,ND,30997,680,2.4,71888,7.4,-18.4,19.2,22.9,237.6
38091,ND,1903,-6,2,66929,11,-19.3,17.9,27.5,237.6
38093,ND,20917,-243,2.5,57002,11.5,-18.9,18.1,23.5,237.6
38095,ND,2192,-66,2.6,51848,11,-20.4,18.2,18.2,237.6
38097,ND,8037,19,2.6,59931,8.3,-18.5,18.5,26.8,237.6
38099,ND,10667,-128,3.2,59705,13.1,-19.2,18.7,16.8,237.6
38101,ND,67744,-650,2.9,63938,9.5,-20.1,18.7,28.3,237.6
38103,ND,3957,-75,3,58261,14.5,-19.8,17.9,22.1,237.6
38105,ND,35350,1955,2,79354,7.6,-20.7,18.7,24.8,237.6
39001,OH,27724,-81,7.1,42154,29.1,3.6,22.7,12.9,292.7
39003,OH,102663,-406,4.5,50301,18.7,-0.7,21.9,17.8,292.7
39005,OH,53745,60,4.6,54362,12.6,-0.8,21.3,21.1,292.7
39007,OH,97493,-199,5.3,46950,24,-1.3,20.8,14.1,292.7
39009,OH,65818,-846,5.8,40416,26.8,2.4,22.6,29.7,292.7
39011,OH,45804,13,3.3,63754,8.2,-0.8,21.8,18.9,292.7
39013,OH,67505,-451,5.5,48989,17.7,0.8,21.8,16.2,292.7
39015,OH,43602,72,5.4,55334,18.4,3.1,22.4,14.2,292.7
39017,OH,382378,1535,4.1,61053,15.4,1.7,23.3,29.8,292.7
39019,OH,27081,-260,5.3,50002,17.3,0.1,21.5,13.6,292.7
39021,OH,38754,-70,3.8,57701,14.8,-0.2,21.9,14.9,292.7
39023,OH,134585,-64,4.6,50089,21.7,0.4,22.4,18.6,292.7
39025,OH,205466,1295,4.1,65280,10.2,3.1,23.1,28,292.7
39027,OH,42057,91,5.3,53947,16.6,1.7,22.3,18.7,292.7
39029,OH,102665,-484,5.2,44938,22.3,-0.4,21,14.8,292.7
39031,OH,36629,113,6.2,46420,24.2,0.7,21.4,12.5,292.7
39033,OH,41550,-191,5.2,44715,20.4,-0.5,21.7,14.8,292.7
39035,OH,1243857,-4514,5.2,50006,26.6,-0.3,22.1,31.9,292.7
39037,OH,51323,-254,3.9,53853,12.6,0,22,14.7,292.7
39039,OH,38165,-59,4.4,56740,14,-1.9,21.7,16.7,292.7
39041,OH,204826,4284,3.4,103536,3.8,0.3,22.2,54.4,292.7
39043,OH,74615,-242,5.6,53135,16.9,-0.8,22.3,22.7,292.7
39045,OH,155782,1225,4,67654,11.6,1.4,22.4,27.2,292.7
39047,OH,28666,11,4.1,47733,23,1.1,22.5,16.1,292.7
39049,OH,1310300,14594,3.8,60383,22.2,1.2,22.9,39.3,292.7
39051,OH,42276,11,4.4,62800,10.4,-1.8,22,17.2,292.7
39053,OH,29979,-164,6.1,43785,30.9,3.6,22.8,15.3,292.7
39055,OH,94031,85,4.3,84093,6.8,-1.2,20.8,38.1,292.7
39057,OH,167995,1216,4,68380,13.3,1.2,22.5,39,292.7
39059,OH,39022,-49,5.5,44623,26.8,0.9,21.7,14.2,292.7
39061,OH,816684,2013,4.1,57300,21.9,2.8,23.7,37.1,292.7
39063,OH,75930,61,3.4,61579,13.3,-0.3,22.4,26.7,292.7
39065,OH,31480,74,4.4,49580,17.7,0,22.3,16.6,292.7
39067,OH,15174,-36,5.3,50301,21.8,0.4,21.8,10.1,292.7
39069,OH,27086,-77,4.9,57705,17.4,-1.3,22.3,18,292.7
39071,OH,43058,125,5.5,49161,21.9,2.2,22.5,12.6,292.7
39073,OH,28385,-72,5.1,50568,21.2,1.8,22.4,14.8,292.7
39075,OH,43892,5,3.3,60828,12.6,-0.2,21.3,8.9,292.7
39077,OH,58504,42,5.9,55202,14.6,-1.1,21.7,13.6,292.7
39079,OH,32384,-1,6.6,44726,24.5,3.1,22.6,15.3,292.7
39081,OH,65767,-599,6.3,42821,26.8,0.6,21.6,15.3,292.7
39083,OH,61893,590,4.3,56885,20.4,-0.1,21,22.8,292.7
39085,OH,230514,144,4.7,65883,10.6,-0.4,21.7,27.9,292.7
39087,OH,59866,-245,5.6,43031,25.3,4.6,23.5,14.3,292.7
39089,OH,175769,2099,4,66145,12.5,0.6,21.4,26.2,292.7
39091,OH,45358,76,3.7,61699,16.2,-0.6,21.8,16,292.7
39093,OH,309461,1839,5.4,59265,21.6,-0.8,21.9,24,292.7
39095,OH,429899,-1134,5.3,47865,25,-0.7,22.9,26.3,292.7
39097,OH,44413,366,3.8,61645,14.1,0.5,22.5,16.9,292.7
39099,OH,229642,-368,5.9,48010,24.3,-0.5,20.9,24.1,292.7
39101,OH,65256,315,4.4,45419,24.7,0.1,22.1,13.1,292.7
39103,OH,179146,906,4.3,76475,7.5,-0.6,21.8,33.3,292.7
39105,OH,23106,25,7.3,44286,25.9,3,22.3,12.8,292.7
39107,OH,40959,49,2.8,62782,10.1,-1.2,21.6,16.7,292.7
39109,OH,106222,957,3.9,59922,11.6,0.6,22.8,22.6,292.7
39111,OH,13790,-160,7.8,46314,19.1,1.6,22,11.9,292.7
39113,OH,532331,662,4.5,51071,25.1,1.2,23.2,27.4,292.7
39115,OH,14604,-79,6,40557,25.2,1.9,22.4,11.3,292.7
39117,OH,35112,169,4.5,60452,17.2,-0.3,21.2,13.5,292.7
39119,OH,86183,35,5.3,49586,24,1.4,22,15.5,292.7
39121,OH,14354,-57,6.7,48792,19,1.6,22.1,10.3,292.7
39123,OH,40769,137,6.3,58345,12.5,-0.9,22.4,22.4,292.7
39125,OH,18760,-78,4.1,53876,14.7,-1.9,21.8,14.1,292.7
39127,OH,36033,39,5.6,51534,22.9,1.3,22,12.3,292.7
39129,OH,58086,324,4.3,58742,15.6,1.8,23.5,18.6,292.7
39131,OH,28067,-160,6.5,45163,30.9,3.1,23.1,13.8,292.7
39133,OH,162927,302,4.6,63689,14.3,-0.6,21.4,28.7,292.7
39135,OH,40997,-117,4.1,53904,14.4,0.6,22.3,15.8,292.7
39137,OH,33780,-74,3.4,64304,6.5,-1,22.1,20.3,292.7
39139,OH,121099,556,4.9,49668,20.7,-0.7,21.3,17.8,292.7
39141,OH,76931,-389,4.6,49385,25.5,2.4,23.2,16.6,292.7
39143,OH,58799,-313,4.5,53978,13.4,-0.9,22,16,292.7
39145,OH,75502,-396,6.8,41267,28.8,3.9,23.3,15,292.7
39147,OH,55207,-74,4.4,52165,16.2,-0.9,21.8,15.2,292.7
39149,OH,48627,-76,3.8,63398,11.8,-0.5,22,17.4,292.7
39151,OH,371574,-503,4.9,52310,23.2,0.1,21.9,22.8,292.7
39153,OH,541918,176,4.7,58890,17.5,0.1,22.3,32.1,292.7
39155,OH,198627,-1687,6.2,47424,25.7,-0.8,20.9,18.5,292.7
39157,OH,92176,-235,4.6,51030,17.3,0.4,21.8,15.8,292.7
39159,OH,57835,1038,3.5,84861,5.1,0,22.3,33,292.7
39161,OH,28281,-10,3.5,54331,11.5,-1.8,21.7,16.2,292.7
39163,OH,13139,38,6.2,43457,28.8,2.5,22.2,11.5,292.7
39165,OH,232173,3314,3.9,87391,5.9,2.1,23.1,42.3,292.7
39167,OH,60155,-307,5.6,50904,21.7,2.7,22.9,19.2,292.7
39169,OH,115967,-280,3.6,59142,13.8,-0.6,21.5,21.9,292.7
39171,OH,36804,58,3.6,54581,14.2,-2.5,21.3,15,292.7
39173,OH,130696,164,4,64282,10.9,-0.6,22.6,33.1,292.7
39175,OH,21935,-129,3.2,55995,10.2,0.2,22.4,15.7,292.7
40001,OK,22082,101,4.2,35156,34.9,5.3,26.1,11.6,206.7
40003,OK,5754,-146,2.2,52952,18.5,1.6,27.8,20.2,206.7
40005,OK,13838,0,4.1,39702,27.8,7.6,28.9,15,206.7
40007,OK,5319,-42,2,52550,17,1.1,27.4,19.7,206.7
40009,OK,21709,-95,2.6,47825,21.3,4.1,28.9,17.3,206.7
40011,OK,9485,-25,2,49513,23.4,3.1,28.7,16.6,206.7
40013,OK,47192,732,3.1,43445,22,7.9,29.3,22.8,206.7
40015,OK,28977,-293,3.6,48533,25.9,4.7,29.2,16.3,206.7
40017,OK,144447,4394,2.8,70942,8.8,4.2,28.6,26.8,206.7
40019,OK,48177,-118,3.5,48660,24,7.5,28.9,20.6,206.7
40021,OK,48675,-250,4.2,42913,26.6,4.9,26.4,25,206.7
40023,OK,14668,-147,5,35308,31.9,8.4,29.2,12.3,206.7
40025,OK,2153,4,1.9,46777,26.7,1.3,24.9,22.6,206.7
40027,OK,281669,1741,2.9,62343,12.5,5,28.5,32.5,206.7
40029,OK,5520,-111,3.8,39396,28.5,7.2,28.8,17.6,206.7
40031,OK,120422,-1324,3.9,51382,23.6,6.1,29.9,22.5,206.7
40033,OK,5776,-67,3.1,43386,22.2,7.2,30.2,13.2,206.7
40035,OK,14306,-49,3.5,43074,28.1,3.5,25.9,14.8,206.7
40037,OK,71604,-170,3.8,54478,19.9,4.3,27.2,16.3,206.7
40039,OK,29036,94,2.4,49577,18.7,3.3,28.6,25.5,206.7
40041,OK,42733,151,3.9,40287,33.6,4.5,25.8,17.6,206.7
40043,OK,4894,7,1.9,50728,16.1,2.8,27.9,24.5,206.7
40045,OK,3952,-23,2.2,51867,18.3,2,27.9,20,206.7
40047,OK,60913,-579,3,52387,21.9,2.4,27.7,22.4,206.7
40049,OK,27811,-59,3.3,47858,19.9,6.5,28.8,14.5,206.7
40051,OK,55551,664,3.1,56489,13.6,5.5,29,19.7,206.7
40053,OK,4326,-54,2.1,49073,16.8,1.7,27.3,23.1,206.7
40055,OK,5821,24,4,37445,30.8,4.9,29.4,13.5,206.7
40057,OK,2664,-33,2.9,38537,31.5,5.5,29.9,21.3,206.7
40059,OK,3797,-61,2.3,55112,15.7,1.1,27.9,22,206.7
40061,OK,12668,-61,5.1,37776,32.7,6.7,27.7,14.7,206.7
40063,OK,13335,43,4.2,37566,31.2,6.4,28.2,12.9,206.7
40065,OK,24949,-264,3,47747,22.9,5.8,30.1,20.9,206.7
40067,OK,6123,-52,3.4,37338,37.9,7.9,29.4,13.9,206.7
40069,OK,10949,-148,2.9,39756,25.9,7.3,29,17.2,206.7
40071,OK,44161,-361,4.7,45700,30.3,2.2,26.7,19.1,206.7
40073,OK,15816,153,2.1,59266,12.8,3.3,28.6,23.6,206.7
40075,OK,8729,-133,4.2,37831,28.5,4.9,29.7,17.4,206.7
40077,OK,10231,-119,6,38284,24.1,7.1,27.9,17.2,206.7
40079,OK,49980,106,4.6,38709,30.6,7.6,27.6,15.1,206.7
40081,OK,34920,-97,3.5,48039,20.8,4.2,27.7,15.1,206.7
40083,OK,47291,458,3,69114,13.7,3.6,27.9,27.6,206.7
40085,OK,10134,82,2.1,48725,20.9,7.9,29.3,14.5,206.7
40087,OK,39985,651,2.8,65831,12.7,5.6,28.9,24.2,206.7
40089,OK,32703,-174,5.5,37390,28.8,8.9,28.3,13.2,206.7
40091,OK,19815,80,5.9,37468,37.6,6.1,27.8,14.2,206.7
40093,OK,7644,-30,2.1,56102,15.3,2.3,28.2,19.4,206.7
40095,OK,16806,393,3.8,42258,25.6,7.6,29.3,15.7,206.7
40097,OK,41107,138,3.4,50951,20.3,4.3,26.6,14.6,206.7
40099,OK,13953,54,2.9,50031,20.7,7.1,28.7,18.5,206.7
40101,OK,68362,-597,4,43911,21.4,5.6,27.3,19.5,206.7
40103,OK,11289,-17,2.6,54210,16.3,3.1,27.3,21.1,206.7
40105,OK,10218,-79,4.2,45734,25.4,3.1,26.1,10.7,206.7
40107,OK,12098,0,4.8,37545,31.2,5.3,27.7,11.6,206.7
40109,OK,792582,5385,3.3,52346,25.4,4.3,28.2,31.8,206.7
40111,OK,38335,-513,4.9,42354,29.1,5.2,27.5,14.1,206.7
40113,OK,47014,-314,4.3,48826,22.1,2.9,26.5,17.6,206.7
40115,OK,31175,-150,3.5,38194,30.8,4,25.8,14.1,206.7
40117,OK,16390,-61,4.1,46949,19.5,3.4,27.1,16.1,206.7
40119,OK,82040,173,2.9,47748,18,3.6,27.4,36.9,206.7
