fips,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop
37179,235908,4484,3.4,80428,9.4,9.8,26.2,34.8,255
37181,44582,270,5.7,40263,35.8,7.4,25.3,12.9,255
37183,1092305,20419,3.4,80169,10.4,8.6,25.6,51.8,255
37185,19807,-62,5.9,38430,30.1,7.6,25.5,15.5,255
37187,11859,-160,5.9,36042,38.7,10,26.1,11.3,255
37189,55945,857,3.5,48489,15.3,5.1,19.8,41.6,255
37191,123248,-9,4.3,41572,31.5,9.9,25.9,19.5,255
37193,68557,93,3.7,44080,31.6,7.3,23.5,15.5,255
37195,81455,-112,6.1,44015,31.1,9.3,25.8,19.6,255
37197,37543,-100,3.4,49070,20.5,7.3,24.3,11.3,255
37199,17903,191,3.6,44756,26.3,5.8,19.8,20,255
38001,2294,-36,2.1,53162,12.8,-17.9,18.9,28.6,237.6
38003,10542,-134,2.7,54984,12.7,-18.7,18.1,27.2,237.6
38005,6962,27,3.9,42407,40.4,-20.2,18.3,15.6,237.6
38007,919,-1,2.8,76235,11.5,-18.3,19.5,26.3,237.6
38009,6411,-125,3.3,59161,15.2,-21.4,18.5,23.7,237.6
38011,3076,-80,1.9,62270,9.9,-17.5,19.4,24.3,237.6
38013,2100,-34,2.4,63261,10.3,-21.4,17.7,22.3,237.6
38015,95273,115,2.6,72277,7.2,-18.9,18.6,35.1,237.6
38017,181516,3579,2.3,63885,9.1,-18.1,18.8,39.4,237.6
38019,3829,34,2.6,60314,13.5,-20.4,17.9,21.2,237.6
38021,4903,62,1.8,53286,10.9,-18.2,18.8,26.7,237.6
38023,2283,-8,1.3,58715,13.6,-21.6,18.1,18.4,237.6
38025,4332,55,1.6,66383,12.7,-19.1,19.2,21,237.6
38027,2313,-15,4.9,51327,14.2,-19.5,17.9,24.3,237.6
38029,3295,-17,4.8,47976,16.8,-18.6,18.7,16.5,237.6
38031,3216,-42,2.6,58096,10.4,-19.3,17.8,24.1,237.6
38033,1769,-16,2,58075,16.3,-18.4,19.6,28.1,237.6
38035,70770,198,2.3,54311,10.6,-18.8,18.8,34.5,237.6
38037,2374,-2,2.6,41295,20.9,-18.3,18.9,17.4,237.6
38039,2232,-30,2.3,54250,12.5,-19.3,17.7,25.9,237.6
38041,2514,29,2,51455,15.4,-18.2,18.8,14.4,237.6
38043,2450,-30,4.4,45401,16.5,-19.6,18.1,17.9,237.6
38045,4062,-34,1.9,54514,13.5,-18.6,18.5,24,237.6
38047,1903,-26,2.6,50141,17.9,-19,18.1,16.4,237.6
38049,5816,-82,3.9,54795,12.4,-20.2,19,19.8,237.6
38051,2585,-30,2.7,47288,16.8,-19.1,18.2,16.8,237.6
38053,13632,905,1.7,76224,10.4,-19.3,19.3,26.1,237.6
38055,9541,-109,3.3,64524,11,-19.4,19,20.5,237.6
38057,8267,-199,4.2,82303,6.8,-19,19.2,21.6,237.6
38059,31095,189,3.3,68043,9.7,-18.4,19,26.3,237.6
38061,10218,-55,1.6,67162,13.4,-20.3,18.2,20.6,237.6
38063,2869,-40,3.4,50093,11.2,-19.6,17.9,22.7,237.6
38065,1952,15,4.1,68243,12.9,-18.9,18.9,18.7,237.6
38067,6947,-31,3.9,58766,11.2,-19.3,19,20.4,237.6
38069,4081,-32,3.2,47360,14.8,-20.6,18.6,19.2,237.6
38071,11481,-44,2.9,54814,16,-20.1,18.1,26.1,237.6
38073,5237,-63,1.9,61634,9,-18.1,18.8,19.7,237.6
38075,2374,-85,2.4,60205,7.8,-20.8,18.5,17.8,237.6
38077,16239,-38,2.6,61174,11.1,-17.3,19.2,21.6,237.6
38079,14301,-283,9.4,42021,27.7,-20.9,18.1,20,237.6
38081,3870,-1,1.9,64756,10.9,-18.1,19,17.5,237.6
38083,1349,-7,4.7,39439,23.4,-18.9,18.5,10.9,237.6
38085,4358,-59,4.1,37002,37.6,-18.1,19.1,16.2,237.6
38087,763,-5,2.3,49843,17.3,-17.8,19.3,26.5,237.6
38089,30997,680,2.4,71888,7.4,-18.4,19.2,22.9,237.6
38091,1903,-6,2,66929,11,-19.3,17.9,27.5,237.6
38093,20917,-243,2.5,57002,11.5,-18.9,18.1,23.5,237.6
38095,2192,-66,2.6,51848,11,-20.4,18.2,18.2,237.6
38097,8037,19,2.6,59931,8.3,-18.5,18.5,26.8,237.6
38099,10667,-128,3.2,59705,13.1,-19.2,18.7,16.8,237.6
38101,67744,-650,2.9,63938,9.5,-20.1,18.7,28.3,237.6
38103,3957,-75,3,58261,14.5,-19.8,17.9,22.1,237.6
38105,35350,1955,2,79354,7.6,-20.7,18.7,24.8,237.6
39001,27724,-81,7.1,42154,29.1,3.6,22.7,12.9,292.7
39003,102663,-406,4.5,50301,18.7,-0.7,21.9,17.8,292.7
39005,53745,60,4.6,54362,12.6,-0.8,21.3,21.1,292.7
39007,97493,-199,5.3,46950,24,-1.3,20.8,14.1,292.7
39009,65818,-846,5.8,40416,26.8,2.4,22.6,29.7,292.7
39011,45804,13,3.3,63754,8.2,-0.8,21.8,18.9,292.7
39013,67505,-451,5.5,48989,17.7,0.8,21.8,16.2,292.7
39015,43602,72,5.4,55334,18.4,3.1,22.4,14.2,292.7
39017,382378,1535,4.1,61053,15.4,1.7,23.3,29.8,292.7
39019,27081,-260,5.3,50002,17.3,0.1,21.5,13.6,292.7
39021,38754,-70,3.8,57701,14.8,-0.2,21.9,14.9,292.7
39023,134585,-64,4.6,50089,21.7,0.4,22.4,18.6,292.7
39025,205466,1295,4.1,65280,10.2,3.1,23.1,28,292.7
39027,42057,91,5.3,53947,16.6,1.7,22.3,18.7,292.7
39029,102665,-484,5.2,44938,22.3,-0.4,21,14.8,292.7
39031,36629,113,6.2,46420,24.2,0.7,21.4,12.5,292.7
39033,41550,-191,5.2,44715,20.4,-0.5,21.7,14.8,292.7
39035,1243857,-4514,5.2,50006,26.6,-0.3,22.1,31.9,292.7
39037,51323,-254,3.9,53853,12.6,0,22,14.7,292.7
39039,38165,-59,4.4,56740,14,-1.9,21.7,16.7,292.7
39041,204826,4284,3.4,103536,3.8,0.3,22.2,54.4,292.7
39043,74615,-242,5.6,53135,16.9,-0.8,22.3,22.7,292.7
39045,155782,1225,4,67654,11.6,1.4,22.4,27.2,292.7
39047,28666,11,4.1,47733,23,1.1,22.5,16.1,292.7
39049,1310300,14594,3.8,60383,22.2,1.2,22.9,39.3,292.7
39051,42276,11,4.4,62800,10.4,-1.8,22,17.2,292.7
39053,29979,-164,6.1,43785,30.9,3.6,22.8,15.3,292.7
39055,94031,85,4.3,84093,6.8,-1.2,20.8,38.1,292.7
39057,167995,1216,4,68380,13.3,1.2,22.5,39,292.7
39059,39022,-49,5.5,44623,26.8,0.9,21.7,14.2,292.7
39061,816684,2013,4.1,57300,21.9,2.8,23.7,37.1,292.7
39063,75930,61,3.4,61579,13.3,-0.3,22.4,26.7,292.7
39065,31480,74,4.4,49580,17.7,0,22.3,16.6,292.7
39067,15174,-36,5.3,50301,21.8,0.4,21.8,10.1,292.7
39069,27086,-77,4.9,57705,17.4,-1.3,22.3,18,292.7
39071,43058,125,5.5,49161,21.9,2.2,22.5,12.6,292.7
39073,28385,-72,5.1,50568,21.2,1.8,22.4,14.8,292.7
39075,43892,5,3.3,60828,12.6,-0.2,21.3,8.9,292.7
39077,58504,42,5.9,55202,14.6,-1.1,21.7,13.6,292.7
39079,32384,-1,6.6,44726,24.5,3.1,22.6,15.3,292.7
39081,65767,-599,6.3,42821,26.8,0.6,21.6,15.3,292.7
39083,61893,590,4.3,56885,20.4,-0.1,21,22.8,292.7
39085,230514,144,4.7,65883,10.6,-0.4,21.7,27.9,292.7
39087,59866,-245,5.6,43031,25.3,4.6,23.5,14.3,292.7
39089,175769,2099,4,66145,12.5,0.6,21.4,26.2,292.7
39091,45358,76,3.7,61699,16.2,-0.6,21.8,16,292.7
39093,309461,1839,5.4,59265,21.6,-0.8,21.9,24,292.7
39095,429899,-1134,5.3,47865,25,-0.7,22.9,26.3,292.7
39097,44413,366,3.8,61645,14.1,0.5,22.5,16.9,292.7
39099,229642,-368,5.9,48010,24.3,-0.5,20.9,24.1,292.7
39101,65256,315,4.4,45419,24.7,0.1,22.1,13.1,292.7
39103,179146,906,4.3,76475,7.5,-0.6,21.8,33.3,292.7
39105,23106,25,7.3,44286,25.9,3,22.3,12.8,292.7
39107,40959,49,2.8,62782,10.1,-1.2,21.6,16.7,292.7
39109,106222,957,3.9,59922,11.6,0.6,22.8,22.6,292.7
39111,13790,-160,7.8,46314,19.1,1.6,22,11.9,292.7
39113,532331,662,4.5,51071,25.1,1.2,23.2,27.4,292.7
39115,14604,-79,6,40557,25.2,1.9,22.4,11.3,292.7
39117,35112,169,4.5,60452,17.2,-0.3,21.2,13.5,292.7
39119,86183,35,5.3,49586,24,1.4,22,15.5,292.7
39121,14354,-57,6.7,48792,19,1.6,22.1,10.3,292.7
39123,40769,137,6.3,58345,12.5,-0.9,22.4,22.4,292.7
39125,18760,-78,4.1,53876,14.7,-1.9,21.8,14.1,292.7
39127,36033,39,5.6,51534,22.9,1.3,22,12.3,292.7
39129,58086,324,4.3,58742,15.6,1.8,23.5,18.6,292.7
39131,28067,-160,6.5,45163,30.9,3.1,23.1,13.8,292.7
39133,162927,302,4.6,63689,14.3,-0.6,21.4,28.7,292.7
39135,40997,-117,4.1,53904,14.4,0.6,22.3,15.8,292.7
39137,33780,-74,3.4,64304,6.5,-1,22.1,20.3,292.7
39139,121099,556,4.9,49668,20.7,-0.7,21.3,17.8,292.7
39141,76931,-389,4.6,49385,25.5,2.4,23.2,16.6,292.7
39143,58799,-313,4.5,53978,13.4,-0.9,22,16,292.7
39145,75502,-396,6.8,41267,28.8,3.9,23.3,15,292.7
39147,55207,-74,4.4,52165,16.2,-0.9,21.8,15.2,292.7
39149,48627,-76,3.8,63398,11.8,-0.5,22,17.4,292.7
39151,371574,-503,4.9,52310,23.2,0.1,21.9,22.8,292.7
39153,541918,176,4.7,58890,17.5,0.1,22.3,32.1,292.7
39155,198627,-1687,6.2,47424,25.7,-0.8,20.9,18.5,292.7
39157,92176,-235,4.6,51030,17.3,0.4,21.8,15.8,292.7
39159,57835,1038,3.5,84861,5.1,0,22.3,33,292.7
39161,28281,-10,3.5,54331,11.5,-1.8,21.7,16.2,292.7
39163,13139,38,6.2,43457,28.8,2.5,22.2,11.5,292.7
39165,232173,3314,3.9,87391,5.9,2.1,23.1,42.3,292.7
39167,60155,-307,5.6,50904,21.7,2.7,22.9,19.2,292.7
39169,115967,-280,3.6,59142,13.8,-0.6,21.5,21.9,292.7
39171,36804,58,3.6,54581,14.2,-2.5,21.3,15,292.7
39173,130696,164,4,64282,10.9,-0.6,22.6,33.1,292.7
39175,21935,-129,3.2,55995,10.2,0.2,22.4,15.7,292.7
40001,22082,101,4.2,35156,34.9,5.3,26.1,11.6,206.7
40003,5754,-146,2.2,52952,18.5,1.6,27.8,20.2,206.7
40005,13838,0,4.1,39702,27.8,7.6,28.9,15,206.7
40007,5319,-42,2,52550,17,1.1,27.4,19.7,206.7
40009,21709,-95,2.6,47825,21.3,4.1,28.9,17.3,206.7
40011,9485,-25,2,49513,23.4,3.1,28.7,16.6,206.7
40013,47192,732,3.1,43445,22,7.9,29.3,22.8,206.7
40015,28977,-293,3.6,48533,25.9,4.7,29.2,16.3,206.7
40017,144447,4394,2.8,70942,8.8,4.2,28.6,26.8,206.7
40019,48177,-118,3.5,48660,24,7.5,28.9,20.6,206.7
40021,48675,-250,4.2,42913,26.6,4.9,26.4,25,206.7
40023,14668,-147,5,35308,31.9,8.4,29.2,12.3,206.7
40025,2153,4,1.9,46777,26.7,1.3,24.9,22.6,206.7
40027,281669,1741,2.9,62343,12.5,5,28.5,32.5,206.7
40029,5520,-111,3.8,39396,28.5,7.2,28.8,17.6,206.7
40031,120422,-1324,3.9,51382,23.6,6.1,29.9,22.5,206.7
40033,5776,-67,3.1,43386,22.2,7.2,30.2,13.2,206.7
40035,14306,-49,3.5,43074,28.1,3.5,25.9,14.8,206.7
40037,71604,-170,3.8,54478,19.9,4.3,27.2,16.3,206.7
40039,29036,94,2.4,49577,18.7,3.3,28.6,25.5,206.7
40041,42733,151,3.9,40287,33.6,4.5,25.8,17.6,206.7
40043,4894,7,1.9,50728,16.1,2.8,27.9,24.5,206.7
40045,3952,-23,2.2,51867,18.3,2,27.9,20,206.7
40047,60913,-579,3,52387,21.9,2.4,27.7,22.4,206.7
40049,27811,-59,3.3,47858,19.9,6.5,28.8,14.5,206.7
40051,55551,664,3.1,56489,13.6,5.5,29,19.7,206.7
40053,4326,-54,2.1,49073,16.8,1.7,27.3,23.1,206.7
40055,5821,24,4,37445,30.8,4.9,29.4,13.5,206.7
40057,2664,-33,2.9,38537,31.5,5.5,29.9,21.3,206.7
40059,3797,-61,2.3,55112,15.7,1.1,27.9,22,206.7
40061,12668,-61,5.1,37776,32.7,6.7,27.7,14.7,206.7
40063,13335,43,4.2,37566,31.2,6.4,28.2,12.9,206.7
40065,24949,-264,3,47747,22.9,5.8,30.1,20.9,206.7
40067,6123,-52,3.4,37338,37.9,7.9,29.4,13.9,206.7
40069,10949,-148,2.9,39756,25.9,7.3,29,17.2,206.7
40071,44161,-361,4.7,45700,30.3,2.2,26.7,19.1,206.7
40073,15816,153,2.1,59266,12.8,3.3,28.6,23.6,206.7
40075,8729,-133,4.2,37831,28.5,4.9,29.7,17.4,206.7
40077,10231,-119,6,38284,24.1,7.1,27.9,17.2,206.7
40079,49980,106,4.6,38709,30.6,7.6,27.6,15.1,206.7
40081,34920,-97,3.5,48039,20.8,4.2,27.7,15.1,206.7
40083,47291,458,3,69114,13.7,3.6,27.9,27.6,206.7
40085,10134,82,2.1,48725,20.9,7.9,29.3,14.5,206.7
40087,39985,651,2.8,65831,12.7,5.6,28.9,24.2,206.7
40089,32703,-174,5.5,37390,28.8,8.9,28.3,13.2,206.7
40091,19815,80,5.9,37468,37.6,6.1,27.8,14.2,206.7
40093,7644,-30,2.1,56102,15.3,2.3,28.2,19.4,206.7
40095,16806,393,3.8,42258,25.6,7.6,29.3,15.7,206.7
40097,41107,138,3.4,50951,20.3,4.3,26.6,14.6,206.7
40099,13953,54,2.9,50031,20.7,7.1,28.7,18.5,206.7
40101,68362,-597,4,43911,21.4,5.6,27.3,19.5,206.7
40103,11289,-17,2.6,54210,16.3,3.1,27.3,21.1,206.7
40105,10218,-79,4.2,45734,25.4,3.1,26.1,10.7,206.7
40107,12098,0,4.8,37545,31.2,5.3,27.7,11.6,206.7
40109,792582,5385,3.3,52346,25.4,4.3,28.2,31.8,206.7
40111,38335,-513,4.9,42354,29.1,5.2,27.5,14.1,206.7
40113,47014,-314,4.3,48826,22.1,2.9,26.5,17.6,206.7
40115,31175,-150,3.5,38194,30.8,4,25.8,14.1,206.7
40117,16390,-61,4.1,46949,19.5,3.4,27.1,16.1,206.7
40119,82040,173,2.9,47748,18,3.6,27.4,36.9,206.7
40121,43877,-268,3.9,42376,27.4,6.7,28.2,15.5,206.7
40123,38247,-107,3.1,48450,20.2,6.7,28.6,28.1,206.7
40125,72679,431,3.7,48499,25.1,5.2,28.4,18.3,206.7
40127,11179,62,5.2,37026,30,7.8,28.3,15,206.7
40129,3656,-15,2.4,53871,18.7,3.2,28.5,18.5,206.7
40131,91984,505,3.3,61849,12.5,4.1,27,24.3,206.7
40133,24578,-302,4.7,37901,26.8,5.7,28.3,14.1,206.7
40135,41179,-155,4.3,38998,28.4,6.5,27.3,13.3,206.7
40137,43265,-146,3.9,46512,22.7,7,29.1,17.4,206.7
40139,20455,-401,2.8,51812,16.9,1.3,26.6,22.3,206.7
40141,7348,-77,3.7,41186,31.3,6.6,30.6,17.7,206.7
40143,648360,1633,3.3,55796,19.6,4.3,27.3,31.2,206.7
40145,80110,1107,3.3,62889,13.7,4.8,27.3,23.3,206.7
40147,51843,-173,3.9,53992,18.4,3.1,26.5,28.6,206.7
40149,11127,-25,3.1,47484,24.5,3.8,28.9,20.4,206.7
40151,8897,-167,2.2,51715,17,1.3,27.7,30.6,206.7
40153,20222,-275,2.8,55134,22.5,2,27.7,19.8,206.7
41001,16006,-73,5.5,45972,22.7,-3.5,20.1,22.3,303.4
41003,92101,534,3.2,63600,11.9,2,20,53.6,303.4
41005,416075,3254,3.8,81061,7.9,-0.2,18.2,36.8,303.4
41007,39764,645,4.1,53806,16,2.1,17.7,24.6,303.4
41009,52377,582,5.1,63338,13.1,1.7,18.9,17.8,303.4
41011,64389,608,5.4,48352,24.1,4,19,17.9,303.4
41013,23867,776,6,51348,19.7,-3.3,19.3,16.6,303.4
41015,22813,137,6.1,48788,22.3,3.2,19.5,24,303.4
41017,191996,5189,4.2,67372,11.5,-3.7,17.8,34.2,303.4
41019,110283,999,5.4,47020,21.3,1.4,19.9,17.2,303.4
41021,1894,29,3.9,54325,15.8,-2.6,21.7,20.2,303.4
41023,7176,6,7.3,46141,20,-3.9,18.2,18.8,303.4
41025,7329,43,6.2,43370,22.5,-3.2,20,17,303.4
41027,23428,-48,3.3,66607,14.7,-2.7,17.4,31.6,303.4
41029,219564,2803,4.8,55511,21,0.3,20.7,27.4,303.4
41031,24192,492,5.5,50376,22.4,-2.7,19.7,18.4,303.4
41033,87393,740,5.5,46578,25.2,1,20.6,17.2,303.4
41035,67653,864,6.4,45374,25,-3.6,17.7,19.4,303.4
41037,7879,-11,5.7,44847,22.8,-3.6,18.9,15.4,303.4
41039,379611,3994,4.5,53161,22.4,1,18.9,29.6,303.4
41041,49388,568,4.9,49265,20.3,2.7,17.9,24.1,303.4
41043,127335,2358,4.7,54292,16.3,0.5,18.4,19.5,303.4
41045,30725,265,4.6,42624,29,-2,21.6,13.8,303.4
41047,346868,5651,4.3,56408,19.2,0.9,18.9,22.8,303.4
41049,11372,157,4.3,55343,21.1,-2.5,21.1,10.9,303.4
41051,811880,3099,3.7,70756,14.4,1.6,19.7,44.5,303.4
41053,85234,1483,4.4,62389,13.5,2.1,19.9,30.1,303.4
41055,1708,-33,4.1,58838,16.4,-2.5,21.6,19.5,303.4
41057,26787,213,4.4,52486,19.7,1.7,17.3,21,303.4
41059,77516,420,4.9,53917,21.5,-2.9,20.6,16.2,303.4
41061,26461,175,5.4,50616,17.9,-3.7,18.3,24.8,303.4
41063,7081,46,6.1,48137,19.9,-4.6,18.3,24.7,303.4
41065,26505,184,4.3,52269,19.7,-2.6,20.3,20.5,303.4
41067,597695,6531,3.5,82819,10,1.7,19,43.7,303.4
41069,1366,11,3.5,39579,35,-3.3,19.6,14,303.4
41071,107002,1430,3.8,61776,13.7,2.3,19.8,26.5,303.4
42001,102811,444,3.3,62877,11.2,0.6,23.1,22.4,320.5
42003,1218452,-2204,4,59881,15,1.1,21.7,40.7,320.5
42005,65263,-613,5,49436,13.6,-0.2,20.9,16.2,320.5
42007,164742,-961,4.5,54823,16.3,0,21.3,23.7,320.5
42009,48176,-262,4.5,50257,15,0.8,21.4,14.2,320.5
42011,420152,2628,4.2,62519,16.9,0.4,23.2,24.5,320.5
42013,122492,-683,4.2,49244,19.4,-0.7,20.7,20.8,320.5
42015,60833,-155,4.4,50978,17.1,-2.4,19.8,17.8,320.5
42017,628195,1167,3.7,88538,6.6,0.9,23.6,40.5,320.5
42019,187888,884,3.9,67161,9,-0.8,20.8,35.4,320.5
42021,131730,-1324,5.2,45163,22.6,-1.4,19.7,21.4,320.5
42023,4492,-129,5,41770,22.9,-2.9,19.3,15.9,320.5
42025,64227,362,5.1,53901,19.1,-1.7,20.3,16.8,320.5
42027,162805,555,3.2,58258,10.6,-2,20.4,44.7,320.5
42029,522046,3112,3.2,99224,7.8,1.2,23.7,51.8,320.5
42031,38779,-196,4.7,46284,18.6,-1.3,20.2,22.7,320.5
42033,79388,-387,5,46706,22.6,-1.9,19.6,14.3,320.5
42035,38684,-153,5.3,50999,17.6,-2.6,20.3,19,320.5
42037,65456,-193,4.8,50774,14.6,-1.8,21,22.5,320.5
42039,85063,-725,4.7,50805,19.1,-1.9,20,20.8,320.5
42041,251423,2185,3.3,71695,9.2,0.6,23.4,35.8,320.5
42043,277097,1266,4,57979,20.5,0,23,30.5,320.5
42045,564751,1264,4,71961,11.3,1.9,24.6,38.3,320.5
42047,30169,-121,3.9,54876,12.6,-2.3,19.2,18.6,320.5
42049,272061,-1831,4.7,48453,21.4,-2.1,20.3,27.7,320.5
42051,130441,-986,5.8,50381,20.3,1.3,20.8,16.2,320.5
42053,7279,-32,6.2,41750,30.1,-2.1,19.8,7.4,320.5
42055,154835,348,3.7,60744,17.8,0.8,22.8,21,320.5
42057,14523,48,3.9,52277,17.3,1.1,22.3,13.4,320.5
42059,36506,-343,4.9,50956,20,1.6,21.7,18.2,320.5
42061,45168,-206,5.3,49019,18.9,-0.1,21.8,16.9,320.5
42063,84501,-378,4.9,47999,19.3,-0.5,20.4,22.6,320.5
42065,43641,-187,4.6,46751,20.3,-1.6,19.6,16.4,320.5
42067,24704,76,4,54342,14.5,-0.2,22.5,14.2,320.5
42069,210793,153,4.6,52872,20.3,-2.7,20.1,27.7,320.5
42071,543557,2503,3.4,66270,10.1,0.8,23.2,26.9,320.5
42073,86184,-468,5.1,48418,23,-0.8,20.8,21.4,320.5
42075,141314,1748,3.8,61087,14.6,0.2,22.9,20.3,320.5
42077,368100,2729,4.6,62139,17.4,0.2,23.1,29.4,320.5
42079,317646,22,5.4,53469,23.2,-2.2,20.2,23.2,320.5
42081,113664,-266,4.8,53820,17.5,-2.3,20.3,22.8,320.5
42083,40968,-361,4.8,46529,26.5,-3,18.7,18.1,320.5
42085,110683,-868,4.7,48788,24.4,-1.3,20.3,22.6,320.5
42087,46222,-112,4.7,47648,23.2,-0.7,21.9,12.5,320.5
42089,169507,1418,5.4,63318,16.3,-2.1,20.1,24.4,320.5
42091,828604,4042,3.4,90155,6.6,1.1,24.1,48.7,320.5
42093,18240,-35,3.5,61314,13.8,-1.3,21.5,32.8,320.5
42095,304807,1831,4.4,68217,14.4,-0.2,22.4,29.2,320.5
42097,91083,-684,5.2,47243,19,-1.2,21.6,16,320.5
42099,46139,107,3.7,62366,12.8,0.1,22.9,16.4,320.5
42101,1584138,3917,5.5,46149,34,2.2,24.8,28.6,320.5
42103,55933,410,5.4,62657,15.2,-2.7,20.1,28,320.5
42105,16622,-213,5.3,44883,24.3,-3.4,18.6,15.5,320.5
42107,142067,-599,5.2,48809,15.7,-1.3,21.6,16.2,320.5
42109,40540,-45,3.9,56991,15.1,-0.9,21.8,18.4,320.5
42111,73952,-404,5.1,50504,18.6,-0.2,19.6,15.5,320.5
42113,6071,-68,5,48998,20.9,-3.1,19.1,17.3,320.5
42115,40589,-386,4,52573,19.7,-3,19.6,17.8,320.5
42117,40763,62,5.2,48799,21.4,-3.1,18.8,19.1,320.5
42119,44785,29,3.7,55679,13.1,-1.6,21.4,25.5,320.5
42121,51266,-557,4.9,45761,20.9,-1.7,20.3,17.6,320.5
42123,39498,-179,4.5,50554,18.1,-2.7,19.5,19.3,320.5
42125,207346,50,4.3,63119,10.8,1.3,21.6,29.5,320.5
42127,51276,61,4.7,53602,18.3,-3.1,19.4,20.4,320.5
42129,350611,-1710,4.4,58398,12.3,1,21.1,28.5,320.5
42131,27046,-335,4.5,57599,17.1,-2.2,20.4,19.6,320.5
42133,448273,2551,3.9,65238,12.8,0.8,23.2,24.2,320.5
44001,48649,-151,3.5,80231,7.1,0.3,22.6,47.1,370
44003,163861,320,3.7,69089,10.1,-0.2,21.8,32.1,370
44005,82542,-476,3.5,77760,11,0.3,22.3,47.9,370
44007,636084,1326,4.4,56141,22.7,-0.7,21.6,28.1,370
44009,126179,-190,3.6,86715,9.7,0.2,21.9,45,370
45001,24541,-19,4,42412,30.8,10.6,26.5,15.9,229.5
45003,169401,1145,3.3,52633,22.8,12.6,27.6,26.4,229.5
45005,8903,-98,5.8,29124,51.6,13.2,27.3,9.4,229.5
45007,200482,2214,3.3,51740,21.3,10.1,26.2,21.4,229.5
45009,14275,-122,6.5,36230,39.1,12.7,27.3,18.7,229.5
45011,21112,-244,4.8,38131,33.6,12.8,27.5,11.5,229.5
45013,188715,2223,3.2,65843,20.1,14.9,28,40.3,229.5
45015,221091,6621,3,62204,18.2,13.3,27.5,23.8,229.5
45017,14520,-173,4.2,45385,28,12.5,27.6,19.2,229.5
45019,405905,4167,2.8,62958,23.4,14,27.5,42.8,229.5
45021,57078,153,3.6,42542,24.1,9.3,25.6,13.8,229.5
45023,32251,-34,4.8,42116,30.1,9.7,25.8,13.7,229.5
45025,45754,-166,3.3,39046,30.6,10.5,26.7,10.1,229.5
45027,33700,-300,4.7,36722,36.3,12.4,27.3,15.5,229.5
45029,37660,66,4,39079,33.5,13.7,27.4,15.2,229.5
45031,66802,-231,4.1,37206,33.4,11.2,27.2,17.2,229.5
45033,30599,48,4.8,33159,48.5,11.4,27.1,11.1,229.5
45035,160647,1766,3,65468,17,13.6,27.5,27.9,229.5
45037,27052,280,3.5,48818,25,11.7,27.1,17.8,229.5
45039,22402,-210,6.2,39522,34.1,10.3,26.3,17,229.5
45041,138159,-354,3.7,47949,26.3,12.1,27.3,23.1,229.5
45043,62249,408,4.5,46058,32.8,12.4,26.8,27.2,229.5
45045,514213,7661,2.9,61162,14.6,9.8,25.3,34.2,229.5
45047,70741,154,3.6,43879,31,10.6,26.5,23.5,229.5
45049,19351,-150,3.5,35871,36.7,13.7,27.3,11.4,229.5
45051,344147,11496,4.2,49082,24.5,12.1,26.6,23.6,229.5
45053,28971,573,3,43125,33.6,14.6,27.7,16.9,229.5
45055,65592,500,3.5,52270,22.1,10.7,26.6,19.9,229.5
45057,95380,2756,3.8,58035,20.2,10,26,26.9,229.5
45059,66994,79,3.6,42099,28.4,9.9,26,15.4,229.5
45061,17142,-125,4.6,33199,42.8,11.3,27,12.3,229.5
45063,295032,4214,2.9,60627,17.5,11.9,27.4,30.1,229.5
45065,9410,-157,3.6,44683,34.5,11.1,26.8,20.2,229.5
45067,31039,-253,5.5,34365,37.1,12,27.1,14.4,229.5
45069,26398,-304,5.1,33534,42.8,11,27.1,9.4,229.5
45071,38520,92,3.1,48029,24.8,10.3,26.6,17.1,229.5
45073,78374,937,3.3,50529,20.5,9.4,25.2,24.6,229.5
45075,86934,-739,5.8,37134,36.5,12.7,27.5,19.5,229.5
45077,124937,1250,3.4,48794,17.3,10,25.3,24.5,229.5
45079,414576,3105,3.4,52611,20.2,11.7,27.4,37.7,229.5
45081,20544,120,3.1,46019,23.8,11,26.8,16.1,229.5
45083,313888,7256,3.1,53567,20.7,9.8,25.7,23.8,229.5
45085,106512,-2,4,45181,28.2,11.8,27.2,18.5,229.5
45087,27410,-88,4.1,40686,32.3,9.7,25.9,12.1,229.5
45089,30606,-579,5.4,32814,37.7,12.4,27.2,12.7,229.5
45091,274118,7972,3.3,64904,13,9.7,25.8,32,229.5
46003,2801,44,2.9,53107,14,-13.3,20.7,20.6,240.4
46005,18883,281,2.6,49712,18.3,-15.3,20.2,20.1,240.4
46007,3468,27,4.5,37071,44.7,-11.1,20.7,18.4,240.4
46009,6980,-4,2.5,50278,19.2,-11.1,21.4,18.4,240.4
46011,35232,564,2.8,62109,9.2,-15.3,19.2,39.2,240.4
46013,39316,3,2.8,60082,11.4,-17.3,19.7,29.3,240.4
46015,5229,-92,2.7,49732,22.4,-12.8,21,24.8,240.4
46017,2036,21,5.9,25973,51.3,-14.2,20.2,9.4,240.4
46019,10222,120,3.3,44388,18.9,-14.8,20.2,20.6,240.4
46021,1377,3,3.9,45737,13.3,-18.1,19.1,28.8,240.4
46023,9338,-87,3.2,47412,28.4,-11.3,21.6,17.5,240.4
46025,3739,53,4,48517,18.9,-16.2,19.2,18.6,240.4
